Date,T-48,T-47,T-46,T-45,T-44,T-43,T-42,T-41,T-40,T-39,T-38,T-37,T-36,T-35,T-34,T-33,T-32,T-31,T-30,T-29,T-28,T-27,T-26,T-25,T-24,T-23,T-22,T-21,T-20,T-19,T-18,T-17,T-16,T-15,T-14,T-13,T-12,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,window_statistic_12_std,difference_13_12-1,difference_statistic_3_1_abs_energy,tzero,Target_Tplus2
1988-11-01,57.1673,63.3492,72.6803,70.8479,62.6166,57.6106,55.4467,58.2228,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,5.832545457096517,2.648700000000005,21.455191570000007,65.2706,78.1368
1988-12-01,63.3492,72.6803,70.8479,62.6166,57.6106,55.4467,58.2228,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,5.617694084294927,3.2821,80.34498791999995,74.0492,76.8499
1989-01-01,72.6803,70.8479,62.6166,57.6106,55.4467,58.2228,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,5.744885699103497,-1.9465000000000003,93.77229171999991,78.1368,73.5377
1989-02-01,70.8479,62.6166,57.6106,55.4467,58.2228,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,5.476353215086558,0.48680000000000234,18.36458536999993,76.8499,65.2676
1989-03-01,62.6166,57.6106,55.4467,58.2228,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,5.526829604227605,3.0422999999999973,12.626780449999998,73.5377,63.8617
1989-04-01,57.6106,55.4467,58.2228,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,5.622719930206524,1.843200000000003,79.36522285000002,65.2676,68.6587
1989-05-01,55.4467,58.2228,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,5.46294744378359,2.2841000000000022,70.37110882,63.8617,74.2491
1989-06-01,58.2228,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,5.192720452202507,1.3845999999999918,24.98776380999998,68.6587,75.2704
1989-07-01,62.7591,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,5.137543197385303,1.0815000000000055,54.26378116,74.2491,69.5107
1989-08-01,63.3921,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,5.192840855627582,-0.6775000000000091,32.29562585000002,75.2704,66.062
1989-09-01,60.7507,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,5.137607500308116,1.7883999999999958,34.217197779999935,69.5107,69.2555
1989-10-01,56.4553,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,5.079676663758563,2.602799999999995,45.06767577999996,66.062,84.404
1989-11-01,58.1385,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,4.815560386739359,3.984899999999996,22.091973940000017,69.2555,84.6447
1989-12-01,68.8758,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,4.54621291133712,10.354799999999997,239.67549449999996,84.404,77.4221
1990-01-01,73.4956,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,5.807863566769481,6.5079000000000065,229.53498873999996,84.6447,73.4205
1990-02-01,68.1637,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,6.597473641730851,0.5721999999999952,52.223887250000004,77.4221,67.4636
1990-03-01,62.3923,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,6.62978216734071,-0.11719999999999686,68.17875331999997,73.4205,66.0145
1990-04-01,57.1915,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,6.6285957331138805,2.195999999999998,51.497460170000025,67.4636,71.6535
1990-05-01,55.9599,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,6.449633981324487,2.152799999999999,37.58454842000006,66.0145,76.8376
1990-06-01,60.0336,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,6.223031151541471,2.994799999999998,33.89821180999996,71.6535,77.3265
1990-07-01,65.9077,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,6.101533963935262,2.5884999999999962,58.673213809999964,76.8376,73.277
1990-08-01,64.645,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,6.177236635888566,2.0561000000000007,27.113916020000012,77.3265,67.6237
1990-09-01,61.1742,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,6.2521232107358715,3.766300000000001,16.63747345999996,73.277,68.7675
1990-10-01,57.6978,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,6.128870824148379,1.5617000000000019,48.35825113999998,67.6237,77.9179
1990-11-01,59.4964,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,5.973941177499342,-0.48799999999999955,33.26807933000001,68.7675,86.2914
1990-12-01,68.3302,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,6.008423641762362,-6.486099999999993,85.03809860000008,77.9179,77.8027
1991-01-01,74.0173,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,5.305180445165263,1.6466999999999956,153.84532240999997,86.2914,73.6061
1991-02-01,70.254,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,5.603775383886791,0.38060000000000116,142.17352993999978,77.8027,67.3549
1991-03-01,65.7966,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,5.625966592802817,0.18559999999999377,89.66947924999994,73.6061,69.0228
1991-04-01,60.3229,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,5.625432864431165,-0.10869999999999891,56.688953,67.3549,75.0839
1991-05-01,59.0245,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,5.635570516735393,3.0083000000000055,41.85939184999997,69.0228,80.3488
1991-06-01,64.0345,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,5.347384431040406,3.430400000000006,39.518823619999964,75.0839,79.4052
1991-07-01,69.0282,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,5.308160145369474,3.5112000000000023,64.45610521999993,80.3488,73.8126
1991-08-01,70.2369,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,5.535059301900526,2.0786999999999978,28.609552969999978,79.4052,68.9572
1991-09-01,64.2987,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,5.6510158529917325,0.5356000000000023,32.167555719999896,73.8126,72.7156
1991-10-01,60.5402,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,5.641640644370068,1.3335000000000008,54.85208391999992,68.9572,79.7391
1991-11-01,62.6219,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,5.511753883822582,3.9480999999999966,37.70047971999999,72.7156,85.556
1991-12-01,70.7671,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,5.249607516830555,1.8211999999999904,63.455122809999935,79.7391,80.4178
1992-01-01,80.0833,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,5.3515196888555225,-0.7353999999999985,83.16587786000002,85.556,74.739
1992-02-01,76.3631,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,5.228614960079186,2.615099999999998,60.237424850000025,80.4178,69.8367
1992-03-01,70.4954,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,5.38132945955014,1.1329000000000065,58.649868679999926,74.739,67.3781
1992-04-01,63.4244,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,74.739,5.357129309640408,2.4817999999999927,56.281314730000055,69.8367,71.4197
1992-05-01,61.5776,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,74.739,69.8367,5.075481674097268,-1.6447000000000003,30.077259250000058,67.3781,77.7263
1992-06-01,67.2741,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,74.739,69.8367,67.3781,5.2750057066846425,-3.664199999999994,22.37924451999997,71.4197,76.7791
1992-07-01,73.1676,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,74.739,69.8367,67.3781,71.4197,5.404322042562065,-2.6225000000000023,56.107734119999876,77.7263,72.5681
1992-08-01,75.9479,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,74.739,69.8367,67.3781,71.4197,77.7263,5.2489762548612475,-2.626099999999994,40.67039139999985,76.7791,69.2363
1992-09-01,67.7223,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,74.739,69.8367,67.3781,71.4197,77.7263,76.7791,5.119824511803764,-1.2445000000000022,18.629708839999978,72.5681,73.7175
1992-10-01,63.4592,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,74.739,69.8367,67.3781,71.4197,77.7263,76.7791,72.5681,5.153760650479468,0.2790999999999997,28.833412239999994,69.2363,84.7818
1992-11-01,65.2706,74.0492,78.1368,76.8499,73.5377,65.2676,63.8617,68.6587,74.2491,75.2704,69.5107,66.062,69.2555,84.404,84.6447,77.4221,73.4205,67.4636,66.0145,71.6535,76.8376,77.3265,73.277,67.6237,68.7675,77.9179,86.2914,77.8027,73.6061,67.3549,69.0228,75.0839,80.3488,79.4052,73.8126,68.9572,72.7156,79.7391,85.556,80.4178,74.739,69.8367,67.3781,71.4197,77.7263,76.7791,72.5681,69.2363,5.1278172429894555,1.0019000000000062,31.18204468000002,73.7175,88.2287
